gene,logL_H0_run1,logL_H0_run2,logL_H0_run3,best_logL_H0,best_run_H0,logL_H1_run1,logL_H1_run2,logL_H1_run3,best_logL_H1,best_run_H1,foreground_w_H1_run1,foreground_w_H1_run2,foreground_w_H1_run3,best_foreground_w_H1,LRT,p_value
chr05_g50969.t1.Gain.Vert.Bar,-2876.686306,-2876.686306,-2876.686306,-2876.686306,1,-2876.686186,-2876.686186,-2876.686186,-2876.686186,1,1.10226,1.10198,1.10356,1.10226,0.00024000000030355295,0.9876397199406215
chr05_g51479.t1.Gain.Vert.Bar,-2007.987828,-2007.988159,-2007.987856,-2007.987828,1,-2007.988156,-2007.988127,-2007.987828,-2007.987828,3,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51480.t1.Gain.Vert.Bar,-3109.483151,-3108.28921,-3108.28921,-3108.28921,2,-3109.483151,-3109.483151,-3109.483153,-3109.483151,1,1.0,1.0,1.0,1.0,-2.3878819999999905,1.0
chr05_g51482.t1.Gain.Vert.Bar,-3381.202082,-3381.202082,-3381.202082,-3381.202082,1,-3380.312304,-3380.312304,-3380.312304,-3380.312304,1,4.78699,4.78763,4.78703,4.78699,1.779555999999502,0.18220385653077717
chr05_g51484.t1.Gain.Vert.Bar,-3652.238764,-3652.238764,-3652.238764,-3652.238764,1,-3652.238764,-3652.238764,-3652.238764,-3652.238764,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51485.t1.Gain.Vert.Bar,-1617.750591,-1617.750591,-1617.750591,-1617.750591,1,-1617.750591,-1617.750591,-1617.750591,-1617.750591,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51486.t1.Gain.Vert.Bar,-13380.6542,-13380.654199,-13380.654201,-13380.654199,2,-13380.097276,-13380.097279,-13380.09728,-13380.097276,1,3.52998,3.52977,3.5289,3.52998,1.1138460000001942,0.2912474389541604
chr05_g51487.t1.Gain.Vert.Bar,-5057.462474,-5057.462474,-5057.462474,-5057.462474,1,-5047.409078,-5047.409078,-5047.409078,-5047.409078,1,21.10375,21.10388,21.10374,21.10375,20.106792000000496,7.32361346620494e-06
chr05_g51488.t1.Gain.Vert.Bar,-4897.13063,-4897.018828,-4897.130628,-4897.018828,2,-4897.1292,-4897.129199,-4897.1292,-4897.129199,2,1.35645,1.3579,1.35726,1.3579,-0.22074199999951816,1.0
chr05_g51489.t1.Gain.Vert.Bar,-490.101826,-490.10179,-490.10179,-490.10179,2,-489.763507,-489.762098,-489.76354,-489.762098,2,220.36625,999.0,221.13123,999.0,0.6793840000000273,0.4097989222125583
chr05_g51490.t1.Gain.Vert.Bar,-26181.656172,-26181.656196,-26181.656256,-26181.656172,1,-26181.372669,-26181.37267,-26181.372809,-26181.372669,1,3.28709,3.28635,3.28688,3.28709,0.567005999997491,0.45145111107290403
chr05_g51497.t1.Gain.Vert.Bar,-810.455705,-810.455736,-810.455725,-810.455705,1,-811.134718,-810.455696,-810.45571,-810.455696,2,1.0,1.0,1.0,1.0,1.799999995455437e-05,0.9966148726583718
chr05_g51498.t1.Gain.Vert.Bar,-1845.482291,-1845.482291,-1845.48229,-1845.48229,3,-1845.482291,-1845.48229,-1845.48229,-1845.48229,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51501.t1.Gain.Vert.Bar,-6178.370889,-6178.370888,-6178.370889,-6178.370888,2,-6178.370915,-6178.370889,-6178.370887,-6178.370887,3,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr05_g51502.t1.Gain.Vert.Bar,-5041.138744,-5041.138745,-5041.138745,-5041.138744,1,-5041.13874,-5041.138741,-5041.138745,-5041.13874,1,1.0,1.0,1.0,1.0,7.99999907030724e-06,0.9977432448059467
chr05_g51506.t1.Gain.Vert.Bar,-2721.863788,-2721.863788,-2721.863788,-2721.863788,1,-2721.863788,-2721.863788,-2721.863788,-2721.863788,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51508.t1.Gain.Vert.Bar,-3551.812199,-3551.812199,-3551.67027,-3551.67027,3,-3551.67027,-3551.812197,-3551.812199,-3551.67027,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51510.t1.Gain.Vert.Bar,-1595.091234,-1595.652595,-1595.115213,-1595.091234,1,-1595.095336,-1595.095336,-1595.071356,-1595.071356,3,2.08014,2.08004,2.08011,2.08011,0.039756000000124914,0.8419584121325691
chr05_g51511.t1.Gain.Vert.Bar,-2556.034538,-2556.034538,-2556.034538,-2556.034538,1,-2556.034538,-2556.034538,-2556.034538,-2556.034538,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51598.t1.Gain.Vert.Bar,-3808.507343,-3808.507343,-3808.507343,-3808.507343,1,-3806.140384,-3806.140384,-3806.140384,-3806.140384,1,2.86971,2.86925,2.86968,2.86971,4.733918000000813,0.029573444540854976
chr05_g5174.t1.Gain.Vert.Bar,-1906.410053,-1906.410053,-1906.410053,-1906.410053,1,-1906.410053,-1906.410065,-1906.410053,-1906.410053,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5176.t1.Gain.Vert.Bar,-7243.940888,-7243.940888,-7243.940906,-7243.940888,1,-7243.940888,-7243.940888,-7243.940888,-7243.940888,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g51808.t1.Gain.Vert.Bar,-710.428898,-710.428898,-710.428898,-710.428898,1,-710.428898,-710.428898,-710.43113,-710.428898,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5297.t1.Gain.Vert.Bar,-1694.166449,-1694.166449,-1694.166449,-1694.166449,1,-1694.166449,-1694.166449,-1694.166449,-1694.166449,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g53596.t1.Gain.Vert.Bar,-7347.314772,-7347.314741,-7344.431134,-7344.431134,3,-7344.431112,-7344.431132,-7344.431135,-7344.431112,1,1.0,1.0,1.0,1.0,4.400000034365803e-05,0.9947074713628357
chr05_g53599.t1.Gain.Vert.Bar,-1652.867613,-1652.867613,-1652.143381,-1652.143381,3,-1652.831434,-1652.831434,-1652.831434,-1652.831434,1,2.44962,2.44968,2.44967,2.44962,-1.3761059999997087,1.0
chr05_g53601.t1.Gain.Vert.Bar,-1797.991017,-1797.991017,-1797.991017,-1797.991017,1,-1797.991022,-1797.991017,-1797.991017,-1797.991017,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g53603.t1.Gain.Vert.Bar,-3296.785051,-3296.785051,-3296.785182,-3296.785051,1,-3296.766187,-3296.766411,-3296.766405,-3296.766187,1,1.23966,1.23966,1.23956,1.23966,0.037727999999333406,0.8459903372439199
chr05_g53604.t1.Gain.Vert.Bar,-1092.618358,-1092.275699,-1092.75967,-1092.275699,2,-1092.75967,-1092.75967,-1092.75967,-1092.75967,1,1.0,1.0,1.0,1.0,-0.9679419999997663,1.0
chr05_g53605.t1.Gain.Vert.Bar,-2261.72154,-2261.72154,-2261.72154,-2261.72154,1,-2260.616608,-2260.616608,-2260.616608,-2260.616608,1,9.11634,9.11702,9.11702,9.11634,2.2098640000003797,0.13713075971995176
chr05_g53607.t1.Gain.Vert.Bar,-2388.715994,-2388.715993,-2388.715994,-2388.715993,2,-2388.715997,-2388.715993,-2388.716033,-2388.715993,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55163.t1.Gain.Vert.Bar,-1797.426178,-1797.426178,-1797.426178,-1797.426178,1,-1797.426178,-1797.426178,-1797.426178,-1797.426178,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55165.t1.Gain.Vert.Bar,-1307.744775,-1307.744775,-1307.940107,-1307.744775,1,-1307.940107,-1307.744775,-1307.744775,-1307.744775,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55168.t1.Gain.Vert.Bar,-1268.623146,-1268.623146,-1268.623146,-1268.623146,1,-1266.461907,-1266.461907,-1266.461907,-1266.461907,1,7.25327,7.25326,7.25326,7.25327,4.322477999999592,0.03761211193318773
chr05_g55169.t1.Gain.Vert.Bar,-974.714048,-974.714048,-974.714048,-974.714048,1,-974.714048,-974.714048,-974.714048,-974.714048,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55176.t1.Gain.Vert.Bar,-1925.389876,-1925.389876,-1925.389876,-1925.389876,1,-1925.389876,-1925.389876,-1925.389912,-1925.389876,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55180.t1.Gain.Vert.Bar,-634.22824,-634.22824,-634.22824,-634.22824,1,-634.22824,-634.22824,-634.228285,-634.22824,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55186.t1.Gain.Vert.Bar,-1955.68792,-1955.68792,-1955.68792,-1955.68792,1,-1955.68792,-1955.68792,-1955.68792,-1955.68792,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55187.t1.Gain.Vert.Bar,-877.171852,-877.171846,-877.171846,-877.171846,2,-878.397341,-878.397341,-877.171846,-877.171846,3,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55188.t1.Gain.Vert.Bar,-4068.960108,-4068.960104,-4068.960108,-4068.960104,2,-4068.960107,-4068.960107,-4068.960107,-4068.960107,1,1.0,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr05_g55189.t1.Gain.Vert.Bar,-9133.361312,-9133.361315,-9133.361308,-9133.361308,3,-9124.684199,-9124.684198,-9124.684202,-9124.684198,2,41.57702,41.56359,41.57263,41.56359,17.35421999999744,3.1020869192080653e-05
chr05_g55192.t1.Gain.Vert.Bar,-1188.75469,-1188.754721,-1188.75469,-1188.75469,1,-1188.75469,-1188.754917,-1188.75469,-1188.75469,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55194.t1.Gain.Vert.Bar,-1780.459027,-1780.459028,-1780.459028,-1780.459027,1,-1780.459028,-1780.459028,-1780.459028,-1780.459028,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr05_g55195.t1.Gain.Vert.Bar,-6863.468925,-6863.468925,-6863.468925,-6863.468925,1,-6863.427569,-6863.427562,-6863.427569,-6863.427562,2,1.32291,1.32278,1.32307,1.32278,0.08272600000054808,0.7736366547630482
chr05_g55413.t1.Gain.Vert.Bar,-4121.268748,-4121.268748,-4121.268748,-4121.268748,1,-4121.268748,-4121.268748,-4121.268748,-4121.268748,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55580.t1.Gain.Vert.Bar,-1437.316045,-1436.967575,-1436.967575,-1436.967575,2,-1437.316045,-1437.316045,-1437.316045,-1437.316045,1,1.0,1.0,1.0,1.0,-0.6969400000002679,1.0
chr05_g55588.t1.Gain.Vert.Bar,-3369.503835,-3369.503834,-3369.503992,-3369.503834,2,-3369.503835,-3369.503835,-3369.503866,-3369.503835,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr05_g55589.t1.Gain.Vert.Bar,-2961.672996,-2961.673364,-2961.672996,-2961.672996,1,-2961.650854,-2961.650854,-2961.650854,-2961.650854,1,2.22097,2.22197,2.22107,2.22097,0.04428399999960675,0.8333261184412258
chr05_g55593.t1.Gain.Vert.Bar,-2858.942156,-2858.942156,-2858.942156,-2858.942156,1,-2858.942156,-2858.942156,-2858.942156,-2858.942156,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55595.t1.Gain.Vert.Bar,-8809.424708,-8809.424701,-8809.424703,-8809.424701,2,-8809.424761,-8809.424704,-8809.424697,-8809.424697,3,1.0,1.0,1.0,1.0,7.99999907030724e-06,0.9977432448059467
chr05_g55597.t1.Gain.Vert.Bar,-1378.399549,-1378.399549,-1378.399707,-1378.399549,1,-1378.399549,-1378.399708,-1378.399549,-1378.399549,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55598.t1.Gain.Vert.Bar,-3074.476624,-3074.476623,-3074.476623,-3074.476623,2,-3074.47665,-3074.476628,-3074.476624,-3074.476624,3,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr05_g55601.t1.Gain.Vert.Bar,-1714.820231,-1714.820231,-1714.820543,-1714.820231,1,-1714.820231,-1714.820466,-1714.820472,-1714.820231,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55604.t1.Gain.Vert.Bar,-2019.384727,-2019.384727,-2019.384727,-2019.384727,1,-2019.384727,-2019.384727,-2019.384727,-2019.384727,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g55606.t1.Gain.Vert.Bar,-6867.350668,-6867.350666,-6867.350669,-6867.350666,2,-6867.350669,-6867.350668,-6867.350669,-6867.350668,2,1.0,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr05_g5593.t1.Gain.Vert.Bar,-888.005068,-888.005055,-888.005055,-888.005055,2,-888.005084,-888.005038,-888.005095,-888.005038,2,1.0,1.0,1.0,1.0,3.399999991415825e-05,0.9953475998778074
chr05_g5594.t1.Gain.Vert.Bar,-10585.006664,-10585.006673,-10585.006673,-10585.006664,1,-10584.700675,-10584.700675,-10584.700675,-10584.700675,1,4.25883,4.25994,4.26118,4.25883,0.6119780000008177,0.434044028765842
chr05_g5596.t1.Gain.Vert.Bar,-6025.486414,-6025.486418,-6025.486419,-6025.486414,1,-6025.19591,-6025.19591,-6025.19591,-6025.19591,1,2.0612,2.06133,2.06109,2.0612,0.5810079999992013,0.44591748814560905
chr05_g5599.t1.Gain.Vert.Bar,-997.361454,-997.361468,-997.361367,-997.361367,3,-997.361447,-997.361367,-997.361367,-997.361367,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5601.t1.Gain.Vert.Bar,-1067.694018,-1067.694018,-1067.694025,-1067.694018,1,-1067.694018,-1067.694018,-1067.694143,-1067.694018,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5609.t1.Gain.Vert.Bar,-2779.760147,-2779.760147,-2779.760147,-2779.760147,1,-2779.01322,-2779.01322,-2779.01322,-2779.01322,1,4.53222,4.53242,4.53213,4.53222,1.4938540000002831,0.2216194514940756
chr05_g5610.t1.Gain.Vert.Bar,-2510.76683,-2510.766584,-2510.766763,-2510.766584,2,-2510.766856,-2510.766584,-2510.76658,-2510.76658,3,1.0,1.0,1.0,1.0,7.999999979801942e-06,0.9977432446776654
chr05_g5612.t1.Gain.Vert.Bar,-1760.629499,-1760.629601,-1760.62937,-1760.62937,3,-1760.62937,-1760.62937,-1760.62937,-1760.62937,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5613.t1.Gain.Vert.Bar,-3863.758473,-3863.758473,-3863.758473,-3863.758473,1,-3863.758473,-3863.758473,-3863.758473,-3863.758473,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5614.t1.Gain.Vert.Bar,-4159.365845,-4159.365845,-4159.365845,-4159.365845,1,-4159.339083,-4159.339083,-4159.339083,-4159.339083,1,1.32252,1.3231,1.32307,1.32252,0.05352400000083435,0.8170409288341666
chr05_g5616.t1.Gain.Vert.Bar,-777.141159,-776.605387,-777.141203,-776.605387,2,-777.054767,-776.245409,-777.054783,-776.245409,2,2.4423,6.18141,2.44232,6.18141,0.719955999999911,0.39615834232762437
chr05_g5617.t1.Gain.Vert.Bar,-1814.409239,-1814.409239,-1814.409239,-1814.409239,1,-1814.397454,-1814.397454,-1814.397454,-1814.397454,1,1.58644,1.58655,1.58638,1.58644,0.023570000000290747,0.8779840858486077
chr05_g56234.t1.Gain.Vert.Bar,-2400.275457,-2400.275457,-2400.275457,-2400.275457,1,-2399.10604,-2399.106039,-2399.10604,-2399.106039,2,10.3477,10.34765,10.34761,10.34765,2.3388360000008106,0.1261838103817653
chr05_g56236.t1.Gain.Vert.Bar,-5051.489698,-5051.489696,-5051.489697,-5051.489696,2,-5051.08554,-5051.08554,-5051.085539,-5051.085539,3,9.70845,9.70712,9.70724,9.70724,0.8083139999998821,0.36861918702775087
chr05_g56238.t1.Gain.Vert.Bar,-10318.502,-10318.502001,-10318.502002,-10318.502,1,-10318.502001,-10318.516346,-10318.501987,-10318.501987,3,1.0,1.0,1.0,1.0,2.600000152597204e-05,0.9959315885652728
chr05_g56441.t1.Gain.Vert.Bar,-5322.887519,-5322.88752,-5322.887519,-5322.887519,1,-5322.46101,-5322.461026,-5322.46101,-5322.46101,1,9.32258,9.32239,9.32193,9.32258,0.8530179999997927,0.35569995991164605
chr05_g56442.t1.Gain.Vert.Bar,-2896.569357,-2896.569358,-2896.569357,-2896.569357,1,-2896.373798,-2896.373798,-2896.373798,-2896.373798,1,2.15043,2.15054,2.15062,2.15043,0.3911179999995511,0.531712318235207
chr05_g56443.t1.Gain.Vert.Bar,-2587.818457,-2588.463797,-2587.818457,-2587.818457,1,-2588.463797,-2588.02752,-2588.463797,-2588.02752,2,1.0,1.0,1.0,1.0,-0.41812600000048405,1.0
chr05_g56444.t1.Gain.Vert.Bar,-3067.403806,-3067.403806,-3067.403806,-3067.403806,1,-3067.403806,-3067.403806,-3067.403806,-3067.403806,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56446.t1.Gain.Vert.Bar,-3899.309049,-3899.30893,-3899.309094,-3899.30893,2,-3899.309034,-3899.308946,-3899.30889,-3899.30889,3,1.0,1.0,1.0,1.0,8.000000070751412e-05,0.9928635986559772
chr05_g56447.t1.Gain.Vert.Bar,-2405.036073,-2405.036073,-2405.036073,-2405.036073,1,-2405.036073,-2405.036073,-2405.036335,-2405.036073,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56450.t1.Gain.Vert.Bar,-3280.799972,-3280.799972,-3280.799972,-3280.799972,1,-3280.799972,-3280.801879,-3280.799972,-3280.799972,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56451.t1.Gain.Vert.Bar,-2162.585649,-2162.585268,-2162.585268,-2162.585268,2,-2162.585281,-2162.585271,-2162.585268,-2162.585268,3,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56452.t1.Gain.Vert.Bar,-12961.228646,-12961.228634,-12961.228646,-12961.228634,2,-12960.256218,-12960.256228,-12960.256225,-12960.256218,1,9.05103,9.05479,9.05563,9.05103,1.9448319999974046,0.16314484216200165
chr05_g56455.t1.Gain.Vert.Bar,-2613.114118,-2613.114094,-2613.114108,-2613.114094,2,-2613.11425,-2613.114094,-2613.114095,-2613.114094,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56457.t1.Gain.Vert.Bar,-5738.16237,-5738.162371,-5738.162371,-5738.16237,1,-5738.162371,-5738.162365,-5738.162372,-5738.162365,2,1.0,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr05_g56459.t1.Gain.Vert.Bar,-5673.273139,-5674.309021,-5674.309221,-5673.273139,1,-5674.309021,-5673.273139,-5674.309014,-5673.273139,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56460.t1.Gain.Vert.Bar,-2795.487757,-2795.487757,-2795.487757,-2795.487757,1,-2795.487757,-2795.487757,-2795.487757,-2795.487757,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56462.t1.Gain.Vert.Bar,-2414.474461,-2414.474461,-2414.474461,-2414.474461,1,-2408.260666,-2408.260666,-2408.260666,-2408.260666,1,19.97623,19.97565,19.97566,19.97623,12.427589999999327,0.00042303745030591714
chr05_g56474.t1.Gain.Vert.Bar,-2637.535427,-2637.535427,-2637.513181,-2637.513181,3,-2637.535427,-2637.513181,-2637.535427,-2637.513181,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56475.t1.Gain.Vert.Bar,-4871.222882,-4871.222881,-4871.514932,-4871.222881,2,-4871.514933,-4871.514932,-4871.222882,-4871.222882,3,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr05_g56477.t1.Gain.Vert.Bar,-1031.883502,-1031.883496,-1031.883496,-1031.883496,2,-1031.883503,-1031.883496,-1031.883496,-1031.883496,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56842.t1.Gain.Vert.Bar,-6783.886344,-6783.886338,-6783.886345,-6783.886338,2,-6783.886345,-6783.886344,-6783.886338,-6783.886338,3,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56843.t1.Gain.Vert.Bar,-6689.859359,-6689.859358,-6689.859351,-6689.859351,3,-6689.859357,-6689.859357,-6689.859357,-6689.859357,1,1.0,1.0,1.0,1.0,-1.2000000424450263e-05,1.0
chr05_g56845.t1.Gain.Vert.Bar,-747.485824,-747.485824,-747.485824,-747.485824,1,-746.770564,-746.770564,-746.770564,-746.770564,1,11.78069,11.78062,11.78075,11.78069,1.4305199999998877,0.23167959296547064
chr05_g56846.t1.Gain.Vert.Bar,-3909.791108,-3909.791045,-3909.791048,-3909.791045,2,-3909.791154,-3909.791044,-3909.791045,-3909.791044,2,1.0,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr05_g56848.t1.Gain.Vert.Bar,-1837.229234,-1837.229234,-1837.229234,-1837.229234,1,-1837.229234,-1837.229234,-1837.229234,-1837.229234,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56849.t1.Gain.Vert.Bar,-1809.549451,-1809.549451,-1809.549451,-1809.549451,1,-1809.547878,-1809.547878,-1809.547878,-1809.547878,1,1.31817,1.31806,1.31798,1.31817,0.003146000000015192,0.9552707358763453
chr05_g56852.t1.Gain.Vert.Bar,-4679.165327,-4679.165327,-4679.165327,-4679.165327,1,-4679.089348,-4679.089347,-4679.089348,-4679.089347,2,1.95832,1.95801,1.95838,1.95801,0.15195999999923515,0.6966693048891233
chr05_g56853.t1.Gain.Vert.Bar,-1944.406991,-1944.406991,-1944.406991,-1944.406991,1,-1944.406991,-1944.406991,-1944.407006,-1944.406991,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g56854.t1.Gain.Vert.Bar,-3342.839282,-3342.839282,-3342.839281,-3342.839281,3,-3342.839281,-3341.580393,-3341.580393,-3341.580393,2,1.0,57.78556,57.77961,57.78556,2.517775999999685,0.11256924591260273
chr05_g57310.t1.Gain.Vert.Bar,-1512.692774,-1512.692774,-1512.692774,-1512.692774,1,-1512.692774,-1512.692774,-1512.692836,-1512.692774,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g57311.t1.Gain.Vert.Bar,-2634.91109,-2634.91109,-2634.91109,-2634.91109,1,-2634.91109,-2634.91109,-2634.91109,-2634.91109,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g57605.t1.Gain.Vert.Bar,-2150.379365,-2150.379353,-2150.379353,-2150.379353,2,-2150.379353,-2150.379353,-2150.379353,-2150.379353,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g57607.t1.Gain.Vert.Bar,-2994.320892,-2994.320892,-2994.320892,-2994.320892,1,-2994.320892,-2994.320892,-2994.320892,-2994.320892,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g57611.t1.Gain.Vert.Bar,-2413.752173,-2413.752173,-2413.752173,-2413.752173,1,-2413.753359,-2413.752173,-2413.752173,-2413.752173,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g57612.t1.Gain.Vert.Bar,-13960.279541,-13960.279559,-13960.279554,-13960.279541,1,-13960.279559,-13960.279558,-13960.279559,-13960.279558,2,1.0,1.0,1.0,1.0,-3.400000059627928e-05,1.0
chr05_g57613.t1.Gain.Vert.Bar,-3124.106254,-3124.106058,-3124.106087,-3124.106058,2,-3124.106187,-3124.106592,-3124.106056,-3124.106056,3,1.0,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr05_g57620.t1.Gain.Vert.Bar,-849.948457,-849.948457,-849.948457,-849.948457,1,-849.883004,-849.883004,-849.883004,-849.883004,1,2.25586,2.2558,2.25578,2.25586,0.13090599999986807,0.717494510506507
chr05_g5767.t1.Gain.Vert.Bar,-3649.822569,-3649.822569,-3649.822569,-3649.822569,1,-3649.822569,-3649.822569,-3649.822569,-3649.822569,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g57979.t1.Gain.Vert.Bar,-6100.119196,-6100.11921,-6100.119198,-6100.119196,1,-6100.119209,-6100.11921,-6100.119203,-6100.119203,3,1.0,1.0,1.0,1.0,-1.4000001101521775e-05,1.0
chr05_g57981.t1.Gain.Vert.Bar,-1424.726142,-1424.726191,-1424.246548,-1424.246548,3,-1423.070043,-1422.854803,-1422.72306,-1422.72306,3,17.30527,17.10261,17.10241,17.10241,3.046976000000086,0.08088762295611793
chr05_g58238.t1.Gain.Vert.Bar,-1953.019338,-1953.019338,-1953.019338,-1953.019338,1,-1952.946301,-1952.946301,-1953.019338,-1952.946301,1,10.15957,10.15962,1.0,10.15957,0.14607400000022608,0.7023157774588317
chr05_g58239.t1.Gain.Vert.Bar,-3254.699149,-3254.699149,-3254.699149,-3254.699149,1,-3254.697096,-3254.697265,-3254.697096,-3254.697096,1,1.19373,1.19366,1.19371,1.19373,0.004106000000319909,0.9489080576843594
chr05_g58240.t1.Gain.Vert.Bar,-2285.938472,-2284.576698,-2285.855721,-2284.576698,2,-2283.44733,-2283.364685,-2283.364685,-2283.364685,2,18.93054,18.93036,18.92977,18.93036,2.424025999999685,0.11948748903783084
chr05_g58241.t1.Gain.Vert.Bar,-6339.682803,-6339.682929,-6339.808942,-6339.682803,1,-6339.68642,-6339.682805,-6339.682801,-6339.682801,3,1.0,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr05_g58243.t1.Gain.Vert.Bar,-2914.470275,-2914.470275,-2914.471369,-2914.470275,1,-2914.470275,-2914.470275,-2914.470274,-2914.470274,3,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr05_g58246.t1.Gain.Vert.Bar,-4202.38911,-4202.38911,-4202.389112,-4202.38911,1,-4202.38911,-4202.389112,-4202.389112,-4202.38911,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g58493.t1.Gain.Vert.Bar,-1535.321585,-1535.321585,-1535.321585,-1535.321585,1,-1534.884069,-1534.884069,-1534.884069,-1534.884069,1,4.15263,4.15241,4.15236,4.15263,0.8750319999999192,0.34956599472697225
chr05_g58496.t1.Gain.Vert.Bar,-3294.447732,-3294.447732,-3294.447731,-3294.447731,3,-3294.328405,-3294.328406,-3294.328406,-3294.328405,1,2.11656,2.11684,2.11624,2.11656,0.23865200000000186,0.6251814109926568
chr05_g58497.t1.Gain.Vert.Bar,-8328.538724,-8328.538731,-8328.538731,-8328.538724,1,-8328.538731,-8328.538731,-8328.538719,-8328.538719,3,1.0,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr05_g58502.t1.Gain.Vert.Bar,-1920.59213,-1920.59213,-1920.77448,-1920.59213,1,-1920.59193,-1920.59193,-1920.59193,-1920.59193,1,1.31559,1.31546,1.31573,1.31559,0.0003999999998995918,0.9840433725681985
chr05_g58514.t1.Gain.Vert.Bar,-3309.828157,-3309.828157,-3309.828157,-3309.828157,1,-3309.828157,-3309.828157,-3309.828157,-3309.828157,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g58516.t1.Gain.Vert.Bar,-1102.822212,-1102.822212,-1102.822386,-1102.822212,1,-1102.822212,-1102.822267,-1102.822212,-1102.822212,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g58517.t1.Gain.Vert.Bar,-2824.621841,-2824.621841,-2824.621984,-2824.621841,1,-2824.621859,-2824.621841,-2824.621842,-2824.621841,2,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5861.t1.Gain.Vert.Bar,-768.373226,-768.373225,-768.373225,-768.373225,2,-768.373225,-768.373237,-768.373301,-768.373225,1,1.0,1.0,1.0,1.0,0.0,1.0
chr05_g5862.t2.Gain.Vert.Bar,-2011.003304,-2011.003524,-2011.003304,-2011.003304,1,-2011.003304,-2011.881585,-2011.003304,-2011.003304,1,1.0,1.0,1.0,1.0,0.0,1.0
